           Day,    Flow (cfs),Direct Runoff (cfs),Base Flow (cfs),,Base Flow Index (BFI): 0.199
14,13.99,3.9,10.09,,
15,14,4.08,9.92,,
16,9.26,0,9.26,,
17,9.26,0.18,9.08,,
18,9.26,0.36,8.9,,
19,13.89,5.12,8.77,,
20,11.41,2.8,8.61,,
21,8.92,0.47,8.45,,
22,8.56,0.28,8.28,,
23,7.22,0,7.22,,
24,6.77,0,6.77,,
25,3.39,0,3.39,,
26,5.58,2.24,3.34,,
27,4.59,1.3,3.29,,
28,3.59,0.37,3.22,,
29,2.9,0,2.9,,
30,3.57,0.72,2.85,,
1,3.49,0.69,2.8,,
2,3.87,1.12,2.75,,
3,4.24,1.53,2.71,,
4,3.46,0.8,2.66,,
5,2.68,0.07,2.61,,
6,2.57,0.01,2.56,,
7,2.41,0,2.41,,
8,2.27,0,2.27,,
9,0.68,0,0.68,,
10,0.69,0.02,0.67,,
11,1.07,0.41,0.66,,
12,1.45,0.8,0.65,,
13,1.42,0.78,0.64,,
14,1.42,0.78,0.64,,
15,1.59,0.96,0.63,,
16,1.46,0.83,0.63,,
17,1.53,0.91,0.62,,
18,1.45,0.83,0.62,,
19,1.37,0.76,0.61,,
20,1.42,0.81,0.61,,
21,1.36,0.76,0.6,,
22,1.4,0.8,0.6,,
23,1.45,0.86,0.59,,
24,1.4,0.81,0.59,,
25,1.36,0.78,0.58,,
26,1.32,0.74,0.58,,
27,1.14,0.57,0.57,,
28,1.16,0.59,0.57,,
29,1.16,0.6,0.56,,
30,1.58,1.02,0.56,,
31,1.44,0.89,0.55,,
1,0.72,0.18,0.54,,
2,1.44,0.9,0.54,,
3,1.43,0.89,0.54,,
4,1.45,0.91,0.54,,
5,2.08,1.54,0.54,,
6,2.19,1.65,0.54,,
7,2,1.46,0.54,,
8,1,0.46,0.54,,
9,1.58,1.04,0.54,,
10,1.73,1.19,0.54,,
11,1.65,1.12,0.53,,
12,1.56,1.03,0.53,,
13,1.41,0.88,0.53,,
14,1.37,0.84,0.53,,
15,1.37,0.85,0.52,,
16,1.37,0.85,0.52,,
17,1.39,0.87,0.52,,
18,1.2,0.69,0.51,,
19,1.2,0.69,0.51,,
20,1.18,0.67,0.51,,
21,1.19,0.69,0.5,,
22,1.15,0.65,0.5,,
23,1.1,0.61,0.49,,
24,1.08,0.59,0.49,,
25,1.08,0.6,0.48,,
26,1.08,0.6,0.48,,
27,1.2,0.72,0.48,,
28,1.1,0.63,0.47,,
29,1.03,0.56,0.47,,
30,0.97,0.51,0.46,,
1,0.48,0.03,0.45,,
2,0.5,0.06,0.44,,
3,0.49,0.05,0.44,,
4,0.49,0.06,0.43,,
5,0.55,0.13,0.42,,
6,0.51,0.1,0.41,,
7,0.48,0.07,0.41,,
8,0.48,0.08,0.4,,
9,0.49,0.1,0.39,,
10,0.49,0.11,0.38,,
11,0.49,0.11,0.38,,
12,0.49,0.12,0.37,,
13,0.49,0.13,0.36,,
14,0.48,0.12,0.36,,
15,0.48,0.13,0.35,,
16,0.48,0.13,0.35,,
17,0.48,0.14,0.34,,
18,0.48,0.14,0.34,,
19,0.47,0.14,0.33,,
20,0.23,0,0.23,,
21,0.47,0.24,0.23,,
22,0.46,0.23,0.23,,
23,0.46,0.24,0.22,,
24,0.46,0.24,0.22,,
25,0.46,0.24,0.22,,
26,0.46,0.24,0.22,,
27,0.45,0.24,0.21,,
28,0.44,0.23,0.21,,
29,0.45,0.24,0.21,,
30,0.45,0.24,0.21,,
31,0.43,0.23,0.2,,
1,0.43,0.23,0.2,,
2,0.48,0.28,0.2,,
3,0.46,0.26,0.2,,
4,0.44,0.24,0.2,,
5,0.45,0.25,0.2,,
6,0.45,0.26,0.19,,
7,0.44,0.25,0.19,,
8,0.42,0.23,0.19,,
9,0.44,0.25,0.19,,
10,0.43,0.24,0.19,,
11,0.43,0.24,0.19,,
12,0.43,0.25,0.18,,
13,0.44,0.26,0.18,,
14,0.44,0.26,0.18,,
15,0.43,0.25,0.18,,
16,0.45,0.27,0.18,,
17,0.44,0.26,0.18,,
18,0.45,0.27,0.18,,
19,0.44,0.26,0.18,,
20,0.43,0.26,0.17,,
21,0.44,0.27,0.17,,
22,0.43,0.26,0.17,,
23,0.44,0.27,0.17,,
24,0.44,0.27,0.17,,
25,0.44,0.27,0.17,,
26,0.44,0.27,0.17,,
27,0.43,0.26,0.17,,
28,0.42,0.25,0.17,,
29,0.43,0.27,0.16,,
30,0.43,0.27,0.16,,
31,0.43,0.27,0.16,,
1,0.44,0.28,0.16,,
2,0.44,0.28,0.16,,
3,0.44,0.28,0.16,,
4,0.43,0.27,0.16,,
5,0.44,0.28,0.16,,
6,0.41,0.25,0.16,,
7,0.4,0.24,0.16,,
8,0.39,0.23,0.16,,
9,0.4,0.25,0.15,,
10,0.41,0.26,0.15,,
11,0.4,0.25,0.15,,
12,0.4,0.25,0.15,,
13,0.41,0.26,0.15,,
14,0.41,0.26,0.15,,
15,0.41,0.26,0.15,,
16,0.42,0.27,0.15,,
17,0.43,0.28,0.15,,
18,0.37,0.22,0.15,,
19,0.4,0.25,0.15,,
20,0.37,0.22,0.15,,
21,0.37,0.23,0.14,,
22,0.38,0.24,0.14,,
23,0.39,0.25,0.14,,
24,0.39,0.25,0.14,,
25,0.34,0.2,0.14,,
26,0.41,0.27,0.14,,
27,0.39,0.25,0.14,,
28,0.4,0.26,0.14,,
29,0.4,0.26,0.14,,
1,0.4,0.26,0.14,,
2,0.38,0.24,0.14,,
3,0.37,0.23,0.14,,
4,0.35,0.21,0.14,,
5,0.39,0.25,0.14,,
6,0.35,0.21,0.14,,
7,0.32,0.19,0.13,,
8,0.32,0.19,0.13,,
9,0.32,0.19,0.13,,
10,0.33,0.2,0.13,,
11,0.38,0.25,0.13,,
12,0.32,0.19,0.13,,
13,0.32,0.19,0.13,,
14,0.33,0.2,0.13,,
15,0.3,0.17,0.13,,
16,0.32,0.19,0.13,,
17,0.31,0.18,0.13,,
18,0.31,0.19,0.12,,
19,0.33,0.21,0.12,,
20,0.33,0.21,0.12,,
21,0.32,0.2,0.12,,
22,0.33,0.21,0.12,,
23,0.31,0.19,0.12,,
24,0.31,0.19,0.12,,
25,0.31,0.19,0.12,,
26,0.31,0.19,0.12,,
27,0.16,0.04,0.12,,
28,0.32,0.2,0.12,,
29,0.36,0.24,0.12,,
30,0.37,0.25,0.12,,
31,0.36,0.24,0.12,,
1,0.39,0.27,0.12,,
2,0.34,0.22,0.12,,
3,0.34,0.22,0.12,,
4,0.34,0.23,0.11,,
5,0.33,0.22,0.11,,
6,0.34,0.23,0.11,,
7,0.33,0.22,0.11,,
8,0.33,0.22,0.11,,
9,0.33,0.22,0.11,,
10,0.35,0.24,0.11,,
11,0.36,0.25,0.11,,
12,0.34,0.23,0.11,,
13,0.34,0.23,0.11,,
14,0.33,0.22,0.11,,
15,0.34,0.23,0.11,,
16,0.35,0.24,0.11,,
17,0.36,0.25,0.11,,
18,0.37,0.26,0.11,,
19,0.33,0.22,0.11,,
20,0.32,0.21,0.11,,
21,0.32,0.21,0.11,,
22,0.32,0.21,0.11,,
23,0.32,0.21,0.11,,
24,0.31,0.2,0.11,,
25,0.31,0.2,0.11,,
26,0.27,0.16,0.11,,
27,0.32,0.21,0.11,,
28,0.27,0.16,0.11,,
29,0.27,0.16,0.11,,
30,0.28,0.17,0.11,,
1,0.29,0.18,0.11,,
2,0.29,0.19,0.1,,
3,0.27,0.17,0.1,,
4,0.27,0.17,0.1,,
5,0.27,0.17,0.1,,
6,0.27,0.17,0.1,,
7,0.27,0.17,0.1,,
8,0.27,0.17,0.1,,
9,0.27,0.17,0.1,,
10,0.26,0.16,0.1,,
11,0.25,0.15,0.1,,
12,0.26,0.16,0.1,,
13,0.26,0.16,0.1,,
14,0.24,0.14,0.1,,
15,0.24,0.14,0.1,,
16,0.26,0.16,0.1,,
17,0.26,0.16,0.1,,
18,0.26,0.16,0.1,,
19,0.26,0.17,0.09,,
20,0.24,0.15,0.09,,
21,0.24,0.15,0.09,,
22,0.25,0.16,0.09,,
23,0.26,0.17,0.09,,
24,0.27,0.18,0.09,,
25,0.26,0.17,0.09,,
26,0.29,0.2,0.09,,
27,0.27,0.18,0.09,,
28,0.27,0.18,0.09,,
29,0.27,0.18,0.09,,
30,0.27,0.18,0.09,,
31,0.25,0.16,0.09,,
1,0.27,0.18,0.09,,
2,0.26,0.17,0.09,,
3,0.26,0.17,0.09,,
4,0.26,0.17,0.09,,
5,0.31,0.22,0.09,,
6,0.26,0.17,0.09,,
7,0.25,0.16,0.09,,
8,0.28,0.19,0.09,,
9,0.27,0.18,0.09,,
10,0.26,0.17,0.09,,
11,0.27,0.18,0.09,,
12,0.31,0.22,0.09,,
13,0.27,0.18,0.09,,
14,0.27,0.18,0.09,,
15,0.26,0.17,0.09,,
16,0.25,0.16,0.09,,
17,0.26,0.17,0.09,,
18,0.26,0.17,0.09,,
19,0.31,0.22,0.09,,
20,0.26,0.17,0.09,,
21,0.26,0.17,0.09,,
22,0.25,0.16,0.09,,
23,0.26,0.17,0.09,,
24,0.25,0.16,0.09,,
25,0.26,0.17,0.09,,
26,0.31,0.22,0.09,,
27,0.25,0.16,0.09,,
28,7.22,7.07,0.15,,
29,47.88,47.32,0.56,,
30,7.72,7.11,0.61,,
1,2.61,1.99,0.62,,
2,2.03,1.41,0.62,,
3,6.1,5.45,0.65,,
4,99.62,98.12,1.5,,
5,40.45,38.64,1.81,,
6,241.5,237.64,3.86,,
7,93,88.44,4.56,,
8,237.2,230.71,6.49,,
9,401.4,391.6,9.8,,
10,284,272.01,11.99,,
11,138.9,126.04,12.86,,
12,425,408.81,16.19,,
13,212.3,194.73,17.57,,
14,143.6,125.28,18.32,,
15,95.25,76.62,18.63,,
16,89.25,70.38,18.87,,
17,86,66.92,19.08,,
18,91.3,71.97,19.33,,
19,82.39,62.89,19.5,,
20,54.58,35.16,19.42,,
21,40.38,21.17,19.21,,
22,80.49,61.12,19.37,,
23,84.06,64.52,19.54,,
24,77,57.34,19.66,,
25,56.21,36.62,19.59,,
26,78.26,58.55,19.71,,
27,254.5,233.14,21.36,,
28,84.79,63.3,21.49,,
29,62.46,41.04,21.42,,
30,69.28,47.87,21.41,,
31,150.9,128.79,22.11,,
1,79.15,56.98,22.17,,
2,245.1,221.43,23.67,,
3,70.84,47.23,23.61,,
4,171.8,147.37,24.43,,
5,95.44,70.87,24.57,,
6,84.08,59.48,24.6,,
7,98.5,73.75,24.75,,
8,84.39,59.61,24.78,,
9,75.81,51.08,24.73,,
10,46.77,22.34,24.43,,
11,47.39,23.24,24.15,,
12,46.14,22.28,23.86,,
13,42.48,18.93,23.55,,
14,69,45.52,23.48,,
15,56.5,33.2,23.3,,
16,56.13,33.01,23.12,,
17,70.66,47.58,23.08,,
18,56.41,33.5,22.91,,
19,42.89,20.26,22.63,,
20,33.58,11.3,22.28,,
21,20.3,0,20.3,,
22,22.52,2.6,19.92,,
23,22.29,2.75,19.54,,
24,152.3,131.99,20.31,,
25,178,156.72,21.28,,
26,421,396.66,24.34,,
27,146.6,121.68,24.92,,
28,134,108.63,25.37,,
29,70.68,45.42,25.26,,
30,188.6,162.42,26.18,,
31,156.4,129.6,26.8,,
1,222.3,194.33,27.97,,
2,146.2,117.76,28.44,,
3,91.67,63.24,28.43,,
4,69,40.78,28.22,,
5,58.54,30.62,27.92,,
6,48.5,20.95,27.55,,
7,47.46,20.29,27.17,,
8,38.44,11.71,26.73,,
9,37.39,11.09,26.3,,
10,27.34,1.56,25.78,,
11,26.43,1.15,25.28,,
12,26.91,2.12,24.79,,
13,24.14,0,24.14,,
14,19.97,0,19.97,,
15,19.64,0.07,19.57,,
16,27.6,8.35,19.25,,
17,23.32,4.41,18.91,,
18,19,0.47,18.53,,
19,24.29,6.07,18.22,,
20,23.67,5.77,17.9,,
21,32.99,15.31,17.68,,
22,90.32,72.36,17.96,,
23,36.54,18.77,17.77,,
24,20.25,2.82,17.43,,
25,134,115.9,18.1,,
26,68.34,50.16,18.18,,
27,45.25,27.19,18.06,,
28,49.69,31.72,17.97,,
29,25.97,8.28,17.69,,
30,70.88,53.08,17.8,,
1,70.81,52.9,17.91,,
2,46.5,28.7,17.8,,
3,42.81,25.14,17.67,,
4,24.24,6.87,17.37,,
5,15.25,0,15.25,,
6,50.46,35.21,15.25,,
7,46.87,31.64,15.23,,
8,43.17,28,15.17,,
9,24.14,9.19,14.95,,
10,15.36,0.71,14.65,,
11,11.7,0,11.7,,
12,8,0,8,,
13,6.26,0,6.26,,
14,8.82,2.66,6.16,,
15,8.65,2.59,6.06,,
16,5,0,5,,
17,9.87,4.93,4.94,,
18,9.65,4.76,4.89,,
19,7.96,3.14,4.82,,
20,7.72,2.97,4.75,,
21,7.62,2.94,4.68,,
22,7.53,2.92,4.61,,
23,3.1,0,3.1,,
24,7.36,4.28,3.08,,
25,4.97,1.94,3.03,,
26,15.13,12.05,3.08,,
27,14.57,11.45,3.12,,
28,13.25,10.11,3.14,,
29,12.25,9.09,3.16,,
30,8,4.86,3.14,,
31,10.52,7.38,3.14,,
1,9.22,6.09,3.13,,
2,8.94,5.82,3.12,,
3,2.57,0,2.57,,
4,2.51,0,2.51,,
5,2.47,0.01,2.46,,
6,2.3,0,2.3,,
7,2.43,0.17,2.26,,
8,2.4,0.19,2.21,,
9,1.92,0,1.92,,
10,1.88,0,1.88,,
11,1.67,0,1.67,,
12,1.63,0,1.63,,
13,1.63,0.03,1.6,,
14,1.63,0.06,1.57,,
15,1.66,0.12,1.54,,
16,1.53,0.02,1.51,,
17,1.49,0.01,1.48,,
18,1.44,0,1.44,,
19,1.47,0.06,1.41,,
20,1.48,0.1,1.38,,
21,1.44,0.08,1.36,,
22,1.43,0.1,1.33,,
23,1.42,0.11,1.31,,
24,1.33,0.05,1.28,,
25,1.39,0.13,1.26,,
26,1.36,0.13,1.23,,
27,1.37,0.16,1.21,,
28,1.11,0,1.11,,
29,1.08,0,1.08,,
30,1.1,0.04,1.06,,
1,1.09,0.05,1.04,,
2,0.02,0,0.02,,
3,1.02,0.99,0.03,,
4,1.02,0.98,0.04,,
5,1.01,0.97,0.04,,
6,0.99,0.94,0.05,,
7,0.98,0.92,0.06,,
8,0.96,0.89,0.07,,
9,0.97,0.9,0.07,,
10,0.98,0.9,0.08,,
11,1.22,1.13,0.09,,
12,0.96,0.87,0.09,,
13,1.02,0.92,0.1,,
14,0.98,0.88,0.1,,
15,0.96,0.85,0.11,,
16,0.98,0.86,0.12,,
17,0.98,0.86,0.12,,
18,1.02,0.89,0.13,,
19,0.96,0.83,0.13,,
20,0.93,0.79,0.14,,
21,0.94,0.8,0.14,,
22,0.94,0.8,0.14,,
23,0.92,0.77,0.15,,
24,0.91,0.76,0.15,,
25,1.02,0.86,0.16,,
26,0.98,0.82,0.16,,
27,0.93,0.77,0.16,,
28,0.87,0.7,0.17,,
29,0.86,0.69,0.17,,
30,0.85,0.68,0.17,,
31,0.82,0.65,0.17,,
1,0.87,0.69,0.18,,
2,0.84,0.66,0.18,,
3,0.85,0.67,0.18,,
4,0.84,0.66,0.18,,
5,0.84,0.65,0.19,,
6,0.79,0.6,0.19,,
7,0.78,0.59,0.19,,
8,0.75,0.56,0.19,,
9,0.82,0.63,0.19,,
10,0.81,0.62,0.19,,
11,0.79,0.6,0.19,,
12,0.8,0.6,0.2,,
13,0.79,0.59,0.2,,
14,0.79,0.59,0.2,,
15,0.75,0.55,0.2,,
16,0.78,0.58,0.2,,
17,0.77,0.57,0.2,,
18,0.82,0.62,0.2,,
19,0.82,0.62,0.2,,
20,0.81,0.6,0.21,,
21,0.81,0.6,0.21,,
22,0.75,0.54,0.21,,
23,0.8,0.59,0.21,,
24,0.79,0.58,0.21,,
25,0.79,0.58,0.21,,
26,0.79,0.58,0.21,,
27,0.79,0.58,0.21,,
28,0.76,0.55,0.21,,
29,0.7,0.49,0.21,,
30,0.75,0.54,0.21,,
31,0.74,0.53,0.21,,
1,0.76,0.55,0.21,,
2,0.73,0.52,0.21,,
3,0.72,0.51,0.21,,
4,0.71,0.5,0.21,,
5,0.65,0.44,0.21,,
6,0.69,0.48,0.21,,
7,0.68,0.47,0.21,,
8,0.66,0.45,0.21,,
9,0.64,0.43,0.21,,
10,0.63,0.42,0.21,,
11,0.65,0.44,0.21,,
12,0.6,0.39,0.21,,
13,0.64,0.43,0.21,,
14,0.64,0.43,0.21,,
15,0.63,0.42,0.21,,
16,0.68,0.47,0.21,,
17,0.64,0.43,0.21,,
18,0.66,0.45,0.21,,
19,0.6,0.39,0.21,,
20,0.64,0.43,0.21,,
21,0.64,0.43,0.21,,
22,0.65,0.44,0.21,,
23,0.63,0.42,0.21,,
24,0.64,0.43,0.21,,
25,0.66,0.45,0.21,,
26,0.6,0.39,0.21,,
27,0.62,0.42,0.2,,
28,0.63,0.43,0.2,,
1,0.63,0.43,0.2,,
2,0.63,0.43,0.2,,
3,0.61,0.41,0.2,,
4,0.62,0.42,0.2,,
5,0.6,0.4,0.2,,
6,0.6,0.4,0.2,,
7,0.59,0.39,0.2,,
8,0.6,0.4,0.2,,
9,0.57,0.37,0.2,,
10,0.61,0.41,0.2,,
11,0.6,0.4,0.2,,
12,0.55,0.35,0.2,,
13,0.55,0.35,0.2,,
14,0.6,0.4,0.2,,
15,0.59,0.39,0.2,,
16,0.57,0.37,0.2,,
17,0.57,0.37,0.2,,
18,0.59,0.4,0.19,,
19,0.55,0.36,0.19,,
20,0.58,0.39,0.19,,
21,0.57,0.38,0.19,,
22,0.56,0.37,0.19,,
23,0.56,0.37,0.19,,
24,0.55,0.36,0.19,,
25,0.55,0.36,0.19,,
26,0.55,0.36,0.19,,
27,0.56,0.37,0.19,,
28,0.55,0.36,0.19,,
29,0.53,0.34,0.19,,
30,0.54,0.35,0.19,,
31,0.52,0.33,0.19,,
1,0.49,0.3,0.19,,
2,0.45,0.27,0.18,,
3,0.49,0.31,0.18,,
4,0.48,0.3,0.18,,
5,0.47,0.29,0.18,,
6,0.45,0.27,0.18,,
7,0.47,0.29,0.18,,
8,0.45,0.27,0.18,,
9,0.45,0.27,0.18,,
10,0.46,0.28,0.18,,
11,0.45,0.28,0.17,,
12,0.46,0.29,0.17,,
13,0.46,0.29,0.17,,
14,0.45,0.28,0.17,,
15,0.46,0.29,0.17,,
16,0.45,0.28,0.17,,
17,0.45,0.28,0.17,,
18,0.45,0.28,0.17,,
19,0.44,0.27,0.17,,
20,0.43,0.26,0.17,,
21,0.44,0.28,0.16,,
22,0.43,0.27,0.16,,
23,0.45,0.29,0.16,,
24,0.46,0.3,0.16,,
25,0.46,0.3,0.16,,
26,0.45,0.29,0.16,,
27,0.44,0.28,0.16,,
28,0.45,0.29,0.16,,
29,0.44,0.28,0.16,,
30,0.45,0.29,0.16,,
1,0.45,0.29,0.16,,
2,0.45,0.29,0.16,,
3,0.45,0.29,0.16,,
4,0.43,0.27,0.16,,
5,0.42,0.27,0.15,,
6,0.44,0.29,0.15,,
7,0.45,0.3,0.15,,
8,0.43,0.28,0.15,,
9,0.42,0.27,0.15,,
10,0.45,0.3,0.15,,
11,0.42,0.27,0.15,,
12,0.42,0.27,0.15,,
13,0.42,0.27,0.15,,
14,0.4,0.25,0.15,,
15,0.41,0.26,0.15,,
16,0.41,0.26,0.15,,
17,0.4,0.25,0.15,,
18,0.4,0.25,0.15,,
19,0.41,0.26,0.15,,
20,0.39,0.24,0.15,,
21,0.35,0.21,0.14,,
22,0.39,0.25,0.14,,
23,0.38,0.24,0.14,,
24,0.36,0.22,0.14,,
25,0.36,0.22,0.14,,
26,0.36,0.22,0.14,,
27,0.36,0.22,0.14,,
28,0.35,0.21,0.14,,
29,0.36,0.22,0.14,,
30,0.36,0.22,0.14,,
31,0.36,0.22,0.14,,
1,0.36,0.23,0.13,,
2,0.4,0.27,0.13,,
3,0.4,0.27,0.13,,
4,0.35,0.22,0.13,,
5,0.35,0.22,0.13,,
6,0.4,0.27,0.13,,
7,0.4,0.27,0.13,,
8,0.39,0.26,0.13,,
9,0.38,0.25,0.13,,
10,0.39,0.26,0.13,,
11,0.35,0.22,0.13,,
12,0.36,0.23,0.13,,
13,0.34,0.21,0.13,,
14,0.38,0.25,0.13,,
15,0.36,0.23,0.13,,
16,0.37,0.24,0.13,,
17,0.36,0.23,0.13,,
18,0.35,0.22,0.13,,
19,0.37,0.24,0.13,,
20,0.37,0.24,0.13,,
21,0.37,0.24,0.13,,
22,0.35,0.23,0.12,,
23,0.36,0.24,0.12,,
24,0.38,0.26,0.12,,
25,0.38,0.26,0.12,,
26,0.35,0.23,0.12,,
27,0.35,0.23,0.12,,
28,35,34.58,0.42,,
29,8.83,8.34,0.49,,
30,236.2,233.67,2.53,,
1,82.76,79.58,3.18,,
2,48.5,44.99,3.51,,
3,49.27,45.43,3.84,,
4,48.75,44.6,4.15,,
5,28.37,24.09,4.28,,
6,13.85,9.57,4.28,,
7,6.89,2.67,4.22,,
8,6.33,2.18,4.15,,
9,3.1,0,3.1,,
10,6.26,3.19,3.07,,
11,5.72,2.69,3.03,,
12,9.43,6.41,3.02,,
13,10.41,7.38,3.03,,
14,6.55,3.55,3,,
15,10.06,7.06,3,,
16,4.2,1.25,2.95,,
17,6.55,3.63,2.92,,
18,9.8,6.87,2.93,,
19,78.82,75.29,3.53,,
20,216.6,211.29,5.31,,
21,40.73,35.21,5.52,,
22,124.8,118.36,6.44,,
23,78,71.06,6.94,,
24,239.5,230.68,8.82,,
25,87.68,78.34,9.34,,
26,47.74,38.26,9.48,,
27,41.04,31.47,9.57,,
28,31.7,22.13,9.57,,
29,23.98,14.47,9.51,,
30,24.14,14.69,9.45,,
31,18.41,9.07,9.34,,
1,16.67,7.45,9.22,,
2,13.69,4.62,9.07,,
3,13.15,4.22,8.93,,
4,12.05,3.27,8.78,,
5,8.63,0.03,8.6,,
6,6,0,6,,
7,5.06,0,5.06,,
8,4.7,0,4.7,,
9,28.83,24.01,4.82,,
10,18.5,13.66,4.84,,
11,10.55,5.76,4.79,,
12,8.33,3.6,4.73,,
13,5,0.36,4.64,,
14,9.3,4.71,4.59,,
15,4.5,0,4.5,,
16,7.39,2.96,4.43,,
17,6.67,2.31,4.36,,
18,6.05,1.76,4.29,,
19,7.88,3.64,4.24,,
20,8,3.81,4.19,,
21,9.59,5.44,4.15,,
22,9.33,5.22,4.11,,
23,5.37,1.33,4.04,,
24,4.97,1,3.97,,
25,4.52,0.62,3.9,,
26,139.7,134.7,5,,
27,100,94.27,5.73,,
28,40.84,34.92,5.92,,
29,17.33,11.43,5.9,,
30,18.43,12.54,5.89,,
31,68.92,62.59,6.33,,
1,87.37,80.46,6.91,,
2,92,84.49,7.51,,
3,43.5,35.83,7.67,,
4,24.69,17.02,7.67,,
5,18.13,10.52,7.61,,
6,14.41,6.89,7.52,,
7,9.71,2.32,7.39,,
8,18.68,11.34,7.34,,
9,14.2,6.95,7.25,,
10,7.6,0.49,7.11,,
11,46.01,38.7,7.31,,
12,222.5,213.46,9.04,,
13,62.88,53.55,9.33,,
14,69.42,59.76,9.66,,
15,48.75,38.94,9.81,,
16,31.32,21.52,9.8,,
17,38.5,28.64,9.86,,
18,24.17,14.38,9.79,,
19,59.26,49.23,10.03,,
20,49.33,39.16,10.17,,
21,47.08,36.79,10.29,,
22,149.9,138.6,11.3,,
23,66.06,54.51,11.55,,
24,49.5,37.85,11.65,,
25,42.49,30.8,11.69,,
26,30,18.38,11.62,,
27,22.56,11.08,11.48,,
28,20.2,8.87,11.33,,
29,13.69,2.56,11.13,,
30,11.7,0.79,10.91,,
1,7.5,0,7.5,,
2,6,0,6,,
3,9.4,3.49,5.91,,
4,5.37,0,5.37,,
5,5.04,0,5.04,,
6,4.38,0,4.38,,
7,4.03,0,4.03,,
8,3,0,3,,
9,3.74,0.79,2.95,,
10,3.74,0.84,2.9,,
11,3.72,0.87,2.85,,
12,3.6,0.8,2.8,,
13,3.35,0.61,2.74,,
14,3.32,0.62,2.7,,
15,4.5,1.84,2.66,,
16,5.26,2.63,2.63,,
17,4.64,2.05,2.59,,
18,3.75,1.2,2.55,,
19,3,0.5,2.5,,
20,2.3,0,2.3,,
21,2.76,0.5,2.26,,
22,3.23,1.01,2.22,,
23,3.46,1.27,2.19,,
24,3.69,1.53,2.16,,
25,3.51,1.38,2.13,,
26,3.32,1.22,2.1,,
27,3.13,1.07,2.06,,
28,2.69,0.66,2.03,,
29,1.37,0,1.37,,
30,2.42,1.07,1.35,,
31,2.32,0.99,1.33,,
1,0,0,0,,
2,0,0,0,,
3,0,0,0,,
4,0,0,0,,
5,0,0,0,,
6,0,0,0,,
7,0,0,0,,
8,0,0,0,,
9,0,0,0,,
10,0,0,0,,
11,0,0,0,,
12,0,0,0,,
13,0,0,0,,
14,0,0,0,,
15,0,0,0,,
16,0,0,0,,
17,0,0,0,,
18,0,0,0,,
19,0,0,0,,
20,0,0,0,,
21,0,0,0,,
22,0,0,0,,
23,0,0,0,,
24,0,0,0,,
25,0,0,0,,
26,0,0,0,,
27,0,0,0,,
28,0,0,0,,
29,0,0,0,,
30,0,0,0,,
1,0,0,0,,
2,0,0,0,,
3,0,0,0,,
4,0,0,0,,
5,0,0,0,,
6,0,0,0,,
7,0,0,0,,
8,0,0,0,,
9,0,0,0,,
10,0,0,0,,
11,0,0,0,,
12,0,0,0,,
13,0,0,0,,
14,0,0,0,,
15,0,0,0,,
16,0,0,0,,
17,0,0,0,,
18,0,0,0,,
19,0,0,0,,
20,0,0,0,,
21,0,0,0,,
22,0,0,0,,
23,0,0,0,,
24,0,0,0,,
25,0,0,0,,
26,0,0,0,,
27,0,0,0,,
28,0,0,0,,
29,0,0,0,,
30,0,0,0,,
31,0,0,0,,
1,0,0,0,,
2,0,0,0,,
3,0,0,0,,
4,0,0,0,,
5,0,0,0,,
6,0,0,0,,
7,0,0,0,,
8,0,0,0,,
9,0,0,0,,
10,0,0,0,,
11,0,0,0,,
12,0,0,0,,
13,0,0,0,,
14,0,0,0,,
15,0,0,0,,
16,0,0,0,,
17,0,0,0,,
18,0,0,0,,
19,0,0,0,,
20,0,0,0,,
21,0,0,0,,
22,0,0,0,,
23,0,0,0,,
24,0,0,0,,
25,0,0,0,,
26,0,0,0,,
27,0,0,0,,
28,0,0,0,,
29,0,0,0,,
30,0,0,0,,
31,0,0,0,,
1,0,0,0,,
2,0,0,0,,
3,0,0,0,,
4,0,0,0,,
5,0,0,0,,
6,0,0,0,,
7,0,0,0,,
8,0,0,0,,
9,0,0,0,,
10,0,0,0,,
11,0,0,0,,
12,0,0,0,,
13,0,0,0,,
14,0,0,0,,
15,0,0,0,,
16,0,0,0,,
17,0,0,0,,
18,0,0,0,,
19,0,0,0,,
20,0,0,0,,
21,0,0,0,,
22,0,0,0,,
23,0,0,0,,
24,0,0,0,,
25,0,0,0,,
26,0,0,0,,
27,0,0,0,,
28,0,0,0,,
1,0,0,0,,
2,0,0,0,,
3,0,0,0,,
4,0,0,0,,
5,0,0,0,,
6,0,0,0,,
7,0,0,0,,
8,0,0,0,,
9,0,0,0,,
10,0,0,0,,
11,0,0,0,,
12,0,0,0,,
13,0,0,0,,
14,0,0,0,,
15,0,0,0,,
16,0,0,0,,
17,0,0,0,,
18,0,0,0,,
19,0,0,0,,
20,0,0,0,,
21,0,0,0,,
22,0,0,0,,
23,0,0,0,,
24,0,0,0,,
25,0,0,0,,
26,0,0,0,,
27,0,0,0,,
28,0,0,0,,
29,0,0,0,,
30,0,0,0,,
31,0,0,0,,
1,0,0,0,,
2,0,0,0,,
3,0,0,0,,
4,0,0,0,,
5,0,0,0,,
6,0,0,0,,
7,0,0,0,,
8,0,0,0,,
9,0,0,0,,
10,0,0,0,,
11,0,0,0,,
12,0,0,0,,
13,0,0,0,,
